,genres,title,release_date,price,item_id,developer
17735,Action,Mount &amp; Blade: Warband - Viking Conquest Reforged Edition,2014-12-11,14.99,321300,Brytenwalda
17736,Simulation,The Game of Gnomes,2014-12-11,6.99,277754,Dovetail Games
17737,Indie,It's A Wipe!,2014-12-11,4.99,330620,"Parody Games, LLC"
17738,Action,Run or Die,2014-12-11,4.99,325150,Team Flow
17739,Simulation,DCS: Bf 109 K-4 Kurfürst,2014-12-12,49.99,316960,Eagle Dynamics SA
17740,Action,BlazBlue: Continuum Shift Extend,2014-12-11,19.99,294810,Arc System Works
17741,Action,Redux: Dark Matters,2014-12-12,12.99,336930,KTX Software
17742,Casual,"About Love, Hate and the other ones",2014-12-12,6.99,277680,Black Pants Studio
17743,Adventure,Oblivious Garden ~Carmina Burana,2014-12-12,14.99,323490,"CorypheeSoft,DigitalEZ"
17744,Action,The Original Strife: Veteran Edition,1996-05-31,9.99,317040,Rogue Entertainment
17745,Indie,Nanofights,2014-12-11,2.99,335890,Quantumfrog
17746,Action,Words for Evil,2014-08-12,2.99,335790,Dylan Loney
17747,Action,ALLTYNEX Second,2014-12-11,7.99,283840,SITER SKAIN
17748,Simulation,Farming Simulator 15 - ITRunner,2014-12-11,9.99,335290,Giants Software
17749,Action,KAMUI,2014-12-11,7.99,283820,SITER SKAIN
17750,Action,KAMUI Original Soundtrack,2014-12-11,7.99,336870,SITER SKAIN
17751,Action,ALLTYNEX Second Original Soundtrack,2014-12-11,7.99,336860,SITER SKAIN
17752,Adventure,Sinking Island,2007-10-04,7.99,333430,White Birds Productions
17753,Action,Dokuro,2014-12-08,9.99,317840,"GAME ARTS Co., Ltd."
17754,Action,Electronic Super Joy - A Hot Sticky Mess DLC,2014-12-05,2.99,317770,Michael Todd Games
17755,Action,Cargo 3,2014-12-08,4.99,318690,Vinci Games
17756,Indie,Euro Truck Simulator 2 - Raven Truck Design Pack,2014-12-08,1.99,318521,SCS Software
17757,Action,LARA CROFT AND THE TEMPLE OF OSIRIS™,2014-12-08,19.99,289690,Crystal Dynamics
17758,Action,StarMade,2014-11-27,14.99,244770,"Schine, GmbH"
17759,Indie,Dead State: Reanimated,2014-12-04,19.99,239840,DoubleBear Productions
17760,Indie,Deadnaut,2014-11-27,9.99,337040,Screwfly Studios
17761,Action,Skilltree Saga,2014-12-04,9.99,315320,Silent Dreams
17762,Casual,Braveland Wizard,2014-12-04,6.99,333880,Tortuga Team
17763,Action,Dungeon Shooter 2,2013-06-06,7.99,335440,Rabid Design Studios
17764,Indie,Hegemony Rome: The Rise of Caesar - Advanced Tactics Pack,2014-12-04,4.99,308172,Longbow Games
17765,Action,QR Champions: Jump Start Tournament,2014-12-04,1.99,327840,GameArt Studio GmbH
17766,Action,Carmageddon TDR 2000,2000-12-14,4.99,331650,Torus Games
17767,Indie,Fight The Dragon,2014-12-04,9.99,250560,3 Sprockets
17768,Simulation,Club Manager 2015,2014-12-04,9.99,326630,BigBlaze Games
17769,Adventure,Demon Hunter: Chronicles from Beyond,2014-12-04,9.99,330990,Brave Giant LTD
17770,Action,Fat Chicken,2014-12-04,9.99,325860,"Mighty Rabbit Studios,Relevant Games"
17771,Strategy,Frontline : Longest Day,2014-12-09,4.99,312400,88mm
17772,Adventure,BasketBelle,2014-12-09,4.99,329690,Studio Bean
17773,Action,Middle-earth: Shadow of Mordor - Flame of Anor Rune,2014-12-09,0.99,313375,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
17774,Action,Middle-earth: Shadow of Mordor - Flesh Burners Warband,2014-12-09,1.99,318414,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
17775,Action,Yury,2014-12-09,1.99,321950,Cubic Pie
17776,Adventure,Dungeonmans,2014-12-09,14.99,288120,Adventurepro Games LLC
17777,Adventure,Imagine Me,2014-03-14,2.99,265670,KinifiGames LLC
17778,Adventure,Flyhunter Origins,2014-12-10,3.99,300620,Steel Wool Games
17779,Strategy,1953: NATO vs Warsaw Pact,2014-11-11,19.99,325470,Wastelands Interactive
17780,Casual,Adventurer Manager,2014-12-04,4.99,280320,Vigilant Addiction Studios
17781,Casual,Adventurer Manager - Original Soundtrack,2014-12-04,1.99,295560,Vigilant Addiction Studios
17782,Adventure,Corto Maltese - Secrets of Venice,2014-12-04,9.99,310460,Kids up hill
17783,Action,Thief Town,2014-09-26,7.99,331220,Glass Knuckle Games
17784,Adventure,Leona's Tricky Adventures - Official Soundtrack,2014-12-04,5.99,333720,KTX Software
17785,Action,Assassin’s Creed Unity Revolutionary Armaments Pack,2014-11-28,2.99,324331,Ubisoft
17786,Action,Bombing Bastards,2014-12-04,9.99,314220,Sanuk Games
17787,Adventure,Rift's Cave,2014-12-01,4.99,335210,Frost Earth Studio
17788,Adventure,fault - milestone one,2013-08-09,14.99,286260,ALICE IN DISSONANCE
17789,Action,CubeZ,2014-12-01,7.99,314300,Imaekgames [Imaek Limited]
17790,Indie,Neocolonialism,2014-11-25,3.99,333540,"Subaltern Games, LLC"
17791,Indie,Foresight,2014-11-28,4.99,315080,Strides Interactive
17792,Action,The Crew™,2014-12-01,29.99,241560,Ivory Tower in collaboration with Ubisoft Reflections
17793,Action,The Crew™ Season Pass,2014-12-01,19.99,315396,Ivory Tower in collaboration with Ubisoft Reflections
17794,Casual,Magnifico,2014-12-02,4.99,320400,Mixel
17795,Action,Red Faction: Guerrilla Soundtrack,2014-12-02,4.99,336170,"Volition,Reactor Zero,THQ Nordic"
17796,Adventure,Game of Thrones - A Telltale Games Series,2014-12-02,29.99,330840,Telltale Games
17797,Adventure,Lumino City,2014-12-02,14.99,205020,State of Play Games
17798,Simulation,OMSI 2 Add-on Three Generations,2014-12-03,9.99,299350,Darius Bode
17799,Indie,1Quest,2014-12-03,6.99,332710,"Ratz 'N' Godz,Storybird Games"
17800,Indie,Potatoman Seeks the Troof,2014-12-03,3.99,328500,Pixeljam
17801,Adventure,The Old City: Leviathan,2014-12-03,5.99,297350,PostMod Softworks
17802,Action,Rugby Union Team Manager 2015,2014-12-03,19.99,328830,Alternative Software Ltd
17803,Racing,MXGP - The Official Motocross Videogame Compact,2014-12-03,9.99,336010,Milestone S.r.l.
17804,Adventure,Myths Of Orion: Light From The North,2014-12-03,6.99,288670,Cateia Games
17805,Indie,Euro Truck Simulator 2 - Christmas Paint Jobs Pack,2014-12-03,1.99,318520,SCS Software
17806,Action,Quantum Rush Champions,2014-12-04,9.99,317440,GameArt Studio GmbH
17807,Action,Middle-earth: Shadow of Mordor - Deadly Archer Rune,2014-11-25,0.99,313374,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
17808,Action,Geometry Wars™ 3: Dimensions Evolved,2014-11-25,14.99,310790,"Lucid Games,Aspyr (Mac &amp; Linux)"
17809,Adventure,Tales from the Borderlands,2014-11-25,24.99,330830,Telltale Games
17810,Indie,Fallen Enchantress: Legendary Heroes - Battlegrounds DLC,2014-11-25,2.99,333040,Stardock Entertainment
17811,Action,Instant Dungeon!,2014-11-25,1.99,326720,With The Love Studios
17812,Indie,Chucks Challenge 3D: Happy Holidays DLC,2014-11-25,0.99,333700,Niffler Ltd.
17813,Indie,Feel-A-Maze,2014-11-25,4.99,333870,Five Archers Games
17814,Action,Guns and Robots - Epic Pack,2014-11-25,69.99,331892,Masthead Studios Ltd
17815,Action,Ilamentia,2014-11-25,5.99,334710,Anthony Case
17816,Action,Beginner's Package,2013-12-08,19.99,322510,IO Entertainment
17817,Action,Star Hero Summon Scroll,2013-12-08,4.99,330240,IO Entertainment
17818,Action,Rage Berserker's Perfect Package,2013-12-08,24.99,330230,IO Entertainment
17819,Adventure,Space Salvager,2014-11-25,7.99,319210,Sam Albon
17820,Simulation,Fireworks Simulator,2014-11-26,9.99,323780,Reality Twist GmbH
17821,Strategy,"Warhammer 40,000: Armageddon",2014-11-26,39.99,312370,"Flashback Games,The Lordz Games Studio"
17822,Simulation,Snowcat Simulator,2014-11-26,7.99,273860,United Independent Entertainment GmbH
17823,Action,Croixleur Sigma Original Soundtrack,2014-11-26,7.99,331230,souvenir circ.
17824,Action,ETHER VAPOR Remaster Original Soundtrack,2014-11-26,4.99,331250,Edelweiss
17825,Action,Fairy Bloom Freesia Original Soundtrack,2014-11-26,4.99,331260,Edelweiss
17826,Action,eXceed 2nd - Vampire REX Original Soundtrack,2014-11-26,7.99,334520,Tennen-sozai
17827,Casual,The Jackbox Party Pack,2014-11-26,24.99,331670,"Jackbox Games, Inc."
17828,Action,eXceed - Gun Bullet Children Original Soundtrack,2014-11-26,5.99,334510,Flat Software
17829,Casual,Goat Simulator: Original Soundtrack,2014-11-26,5.99,335350,Coffee Stain Studios
17830,Adventure,The Labyrinth of Time,1993-01-02,5.99,266980,Terra Nova Development
17831,Adventure,Inherit the Earth: Quest for the Orb,1994-01-02,5.99,257260,The Dreamers Guild
17832,Action,eXceed 3rd - Jade Penetrate Black Package Original Soundtrack,2014-11-26,9.99,334530,Tennen-sozai
17833,Action,Cloudbuilt - Defiance,2014-11-21,2.99,330730,Coilworks
17834,Action,Motorama,2014-11-21,19.99,327010,251 Games
17835,Action,Magical Battle Festa,2014-11-21,9.99,292480,Fly System
17836,Action,Final Rush,2014-01-17,4.99,263480,Strike Games
17837,Simulation,X-Plane 10 AddOn - Aerosoft - Airport Mykonos,2014-11-24,19.99,325130,Icarus Development Team
17838,Action,LEVEL UP!,2014-11-24,9.99,332150,Ranmantaru Games
17839,Action,Rollers of the Realm,2014-11-18,9.99,262470,Phantom Compass
17840,Action,Middle-earth: Shadow of Mordor - Skull Crushers Warband,2014-11-18,1.99,318412,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
17841,Action,Middle-earth: Shadow of Mordor - Hidden Blade Rune,2014-11-18,0.99,313373,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
17842,Simulation,Airline Tycoon Deluxe,1998-08-01,9.99,331920,Spellbound AG
17843,Adventure,StuntMANIA Reloaded,2014-11-13,4.99,324750,Sector3 Games
17844,Action,Miko Gakkou: Second Year,2014-11-13,5.99,331290,xinoro
17845,Action,Cinemaware Anthology: 1986-1991,2014-11-14,9.99,326590,Cinemaware
17846,Action,The Sun and Moon,2014-11-14,6.99,321560,Daniel Linssen
17847,Strategy,Frozen Synapse Prime,2014-11-14,24.99,328600,Double Eleven
17848,Strategy,Frozen Synapse Prime - Soundtrack,2014-11-14,6.99,332340,Double Eleven
17849,Indie,Lords of Xulima - The Talisman of Golot,2014-11-14,2.99,298880,Numantian Games
17850,Adventure,This War of Mine,2014-11-14,19.99,282070,11 bit studios
17851,Adventure,Lords of Xulima - Special Digital Rewards,2014-11-14,6.99,319290,Numantian Games
17852,RPG,Lords of Xulima,2014-11-14,19.99,296570,Numantian Games
17853,Action,Bloons TD 5,2014-11-19,9.99,306020,Ninja Kiwi
17854,Action,Voice of Pripyat,2014-11-19,6.99,269530,Slav Pankratov
17855,Action,FATE: The Cursed King,2014-11-19,7.99,303690,WildTangent
17856,Free to Play,RaceRoom - DTM Experience 2014,2014-11-19,17.99,331800,Sector3 Studios
17857,Simulation,Basketball Pro Management 2015,2014-11-19,9.99,310880,"Umix Studios,Cyanide"
17858,Simulation,Train Simulator: BR 9F Loco Add-On,2014-11-19,19.99,222631,Dovetail Games
17859,Simulation,X-Plane 10 AddOn - Carenado - V35 Bonanza,2014-11-20,24.99,325137,Carenado
17860,Indie,Shadows: Heretic Kingdoms,2014-11-20,39.99,256030,Games Farm
17861,Action,Antisquad - Skirmishes DLC,2014-11-20,2.99,332130,InsGames
17862,Indie,Cherry Tree High I! My! Girls!,2014-11-20,3.99,333220,773
17863,Action,The Marvellous Miss Take,2014-11-20,19.99,327310,Wonderstruck
17864,Simulation,European Fishing,2014-11-20,4.99,310640,Funky Logic Studios
17865,Action,Robotex,2014-11-18,4.99,330350,YFYX GAMES
17866,Animation &amp; Modeling,Spriter Pro,2014-11-14,59.99,332360,BrashMonkey
17867,Action,QP Shooting - Dangerous!!,2014-11-14,7.99,316600,Orange_Juice
17868,Action,Roaming Fortress,2014-11-20,10.99,323000,YETi CGI
17869,Adventure,The Dream Machine: Chapter 5,2014-11-14,5.99,330260,Cockroach Inc.
17870,Action,Homebrew - Vehicle Sandbox,2014-11-14,17.99,325420,Copybugpaste
17871,Adventure,Whisper of a Rose,2014-11-14,9.99,326730,RosePortal Games
17872,Casual,Crab Cakes Rescue,2014-11-14,6.99,328680,Mission Critical Studios
17873,Simulation,Train Simulator: South London Network Route Add-On,2014-11-13,39.99,222638,Dovetail Games
17874,Adventure,Darkness Within 1: In Pursuit of Loath Nolder,2009-08-14,7.99,298930,Zoetrope Interactive
17875,Action,Phoenix Force,2014-11-13,3.99,332480,Awoker Games
17876,Action,Boundless,2014-11-13,34.99,324510,Wonderstruck
17877,Strategy,Hell,2014-11-13,29.99,312420,Hunted Cow Studios
17878,Action,Boundless - Adventurer Edition,2014-11-13,19.99,331130,Wonderstruck
17879,Action,Ensign-1,2014-11-13,1.99,312310,Only Human Studios
17880,Adventure,Gold Rush! Anniversary Special Edition Upgrade,2014-11-07,2.99,328690,Sunlight Games
17881,Casual,Khet 2.0 - Eye of Horus Beam Splitter,2014-11-07,1.99,327610,BlueLine Games
17882,Action,Dragon: The Game,2014-11-07,17.99,305960,Sky Drake Studios
17883,Adventure,Millennium 5 - The Battle of the Millennium,2014-11-07,9.99,298850,Aldorlea Games
17884,Strategy,Magic 2015 - Garruk's Revenge Expansion,2014-11-05,4.99,265140,Stainless games
17885,Strategy,Collection Unlock—Battle Boosters,2014-11-05,9.99,326210,Stainless Games
17886,Indie,Chuck's Challenge 3D: Soundtrack &amp; DLC,2014-11-05,4.99,286991,Niffler Ltd.
17887,Massively Multiplayer,FINAL FANTASY XIV Online Free Trial,2013-08-27,19.99,312060,Square Enix
17888,Simulation,X-Plane 10 AddOn - Carenado - F33A Bonanza,2014-11-06,24.99,325139,Carenado
17889,Indie,Desert Ashes,2014-11-10,4.99,324420,Nine Tales Digital
17890,Action,Magnetic By Nature,2014-11-10,9.99,296510,Team Tripleslash
17891,Indie,aerofly RC 7,2014-11-06,39.99,322930,IPACS
17892,Indie,Five Nights at Freddy's 2,2014-11-10,7.99,332800,Scott Cawthon
17893,Action,Elliot Quest,2014-11-10,9.99,293440,Ansimuz Games
17894,Action,Assassin's Creed® Unity,2014-11-11,29.99,289650,Ubisoft
17895,Action,Valkyria Chronicles™,2014-11-11,19.99,294860,SEGA
17896,Adventure,Leona's Tricky Adventures,2014-11-11,9.99,305880,KTX Software
17897,Action,Handsome Jack Doppelganger Pack,2014-11-11,9.99,275690,"2K Australia,Gearbox Software,Aspyr (Mac &amp; Linux)"
17898,Action,Retro City Rampage™ DX,2014-11-11,14.99,204630,"Vblank Entertainment, Inc."
17899,Action,LEGO® Batman™3: Beyond Gotham,2014-11-11,19.99,313690,"TT Games Ltd,Feral Interactive (Mac)"
17900,Indie,Over The Void,2014-11-11,4.99,330470,Marie Ronnaux Games
17901,Indie,aerofly RC 7 Professional Edition,2014-11-06,99.99,328170,IPACS
17902,Indie,Knights of Pen and Paper - Haunted Fall,2014-11-06,4.99,324250,Kyy Games
17903,Indie,aerofly RC 7 Ultimate Edition,2014-11-06,129.99,328171,IPACS
17904,Action,Guns and Robots - Terminator Pack,2014-11-06,34.99,331891,Masthead Studios Ltd
17905,Action,FOTONICA,2014-11-06,14.99,253290,Santa Ragione
17906,Simulation,Train Simulator: Union Pacific FEF-3 Loco Add-On,2014-11-06,19.99,277740,Smokebox
17907,Simulation,Silent Service,1985-01-01,6.99,329660,"MicroProse Software, Inc"
17908,Simulation,Task Force 1942: Surface Naval Action in the South Pacific,1992-01-01,6.99,329680,"MicroProse Software, Inc"
17909,Simulation,World of Subways 1 – The Path,2009-10-29,9.99,306370,TML-Studios
17910,Simulation,Logistics Company,2014-11-05,14.99,328310,Crenetic GmbH Studios
17911,Adventure,Icewind Dale: Enhanced Edition,2014-10-30,19.99,321800,Beamdog
17912,Adventure,Season Match 3 - Curse of the Witch Crow,2010-12-23,4.99,320670,URSE Games
17913,Indie,Koya Rift,2011-05-05,2.99,328990,Zach Kehs (SunnyKatt)
17914,Action,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC10 Reanimation-Before Death Pack,2014-10-28,1.99,318710,"CyberConnect2 Co., Ltd."
17915,Action,Alien: Isolation - Corporate Lockdown,2014-10-28,7.99,282512,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
17916,Action,Soundtrack,2014-10-28,29.99,327270,"CI Games,Deck 13"
17917,Action,Lords of the Fallen™ Artbook,2014-10-28,29.99,328820,"CI Games,Deck 13"
17918,Action,Deep Eclipse: New Space Odyssey,2014-10-28,5.99,326990,Ultravision Interactive
17919,Adventure,The Detail,2014-10-28,3.99,319970,Rival Games Ltd
17920,Action,Lords of the Fallen - Demonic Weapon Pack,2014-10-28,1.99,317201,"CI Games,Deck 13"
17921,Action,Lords of the Fallen - Lion Heart Pack,2014-10-28,1.99,317208,"CI Games,Deck 13"
17922,Action,Lords of the Fallen - Monk Decipher,2014-10-28,1.99,317200,"CI Games,Deck 13"
17923,Action,Lords of the Fallen - The Foundation Boost,2014-10-28,1.99,317202,"CI Games,Deck 13"
17924,Action,Lords of the Fallen - The Arcane Boost,2014-10-28,1.99,317203,"CI Games,Deck 13"
17925,Action,Lords Of The Fallen™,2014-10-28,29.99,265300,"CI Games,Deck 13"
17926,Simulation,B-17 Flying Fortress: The Mighty 8th,2000-12-13,6.99,328900,Wayward Design
17927,Simulation,F-117A Nighthawk Stealth Fighter 2.0,1991-01-02,6.99,328920,"MicroProse Software, Inc."
17928,Adventure,The Forest of Doom,2014-10-30,4.99,270490,Tin Man Games
17929,Action,Majestic Nights,2014-10-30,4.99,284140,Epiphany Games
17930,Action,Hail to the King: Deathbat,2014-10-30,5.99,327440,Subscience Studios
17931,Simulation,Buzz Aldrin's Space Program Manager,2014-10-31,29.99,308270,Polar Motion
17932,Design &amp; Illustration,RPG Maker VX Ace - Halloween Tiles Resource Pack,2014-10-31,9.99,330631,Degica
17933,Design &amp; Illustration,RPG Maker VX Ace - Forest of the Necromancer Soundscapes,2014-10-31,9.99,329822,Darkraven
17934,Action,NS2: Combat,2014-10-31,5.99,310110,Faultline Games
17935,Design &amp; Illustration,RPG Maker VX Ace - Underworld Soundscapes,2014-10-31,9.99,330630,Darkraven
17936,Simulation,Fleet Defender: The F-14 Tomcat Simulation,1994-04-18,6.99,328930,"MicroProse Software, Inc."
17937,Action,Natural Selection 2 - Reaper Pack,2014-10-31,4.99,310100,Unknown Worlds Entertainment
17938,Action,AXYOS,2014-10-31,7.99,318100,Axyos Games
17939,Action,Call of Duty®: Advanced Warfare - Gold Edition,2014-11-03,59.99,209650,"Sledgehammer Games,Raven Software"
17940,Action,Depth,2014-11-03,19.99,274940,Digital Confectioners
17941,Adventure,Dark Arcana: The Carnival,2012-10-08,9.99,284730,Artifex Mundi
17942,Casual,Alcatraz Builder,2014-06-12,4.99,326130,Little World Studio
17943,Indie,Rise to Ruins,2014-10-27,9.99,328080,Raymond Doerr
17944,Indie,Democracy 3: Clones and Drones,2014-10-27,4.99,322000,Positech Games
17945,Indie,Rise to Ruins - The Living Soundtrack!,2014-10-27,2.99,328210,Bibiki
17946,Adventure,Mythos: The Beginning - Director's Cut,2014-10-24,5.99,325320,Dark Gaia Studios
17947,Adventure,Tales of Maj'Eyal - Ashes of Urh'Rok,2014-10-27,3.99,316910,Netcore Games
17948,Adventure,Dungeon of the Endless™,2014-10-27,11.99,249050,AMPLITUDE Studios
17949,Adventure,Dungeon of the Endless™ - Crystal Edition Upgrade,2014-10-27,7.99,268080,AMPLITUDE Studios
17950,Action,Hardland,2014-10-23,14.99,321980,Mountain Sheep
17951,Adventure,The Shopkeeper,2014-10-23,2.99,324610,Tom De Roeck
17952,Action,Fabula Mortis,2014-10-27,7.99,320790,Deadghost Interactive
17953,Action,Kromaia,2014-10-23,19.99,285980,Kraken Empire
17954,Action,Prophour23 - Soundtrack,2014-10-23,3.99,328790,The Secret Pie
17955,Strategy,Sid Meier's Civilization®: Beyond Earth™,2014-10-23,39.99,65980,"Firaxis Games,Aspyr (Mac, Linux)"
17956,Adventure,Squishy the Suicidal Pig,2014-10-23,1.99,318430,"Tomi Maarela,Elias Viglione"
17957,Casual,Pajama Sam: Games to Play on Any Day,2001-01-01,4.99,317020,Humongous Entertainment
17958,Adventure,Fatty Bear's Birthday Surprise,1993-03-26,6.99,317030,Humongous Entertainment
17959,Strategy,Deadlock: Planetary Conquest,1996-01-01,6.99,328440,"Accolade, Inc."
17960,Strategy,Deadlock II: Shrine Wars,1998-01-01,6.99,328450,"Cyberlore Studios, Inc.,Accolade"
17961,Action,Redline,1999-01-01,6.99,328460,"Accolade, Inc."
17962,Action,Slave Zero,1999-01-01,6.99,328470,"Accolade, Inc."
17963,Action,7th Legion,1997-01-01,6.99,327910,"Epic MegaGames,Vision Software"
17964,Strategy,Graviteam Tactics: Shield of the Prophet,2014-10-23,14.99,326391,Graviteam
17965,Action,Ziggurat,2014-10-23,14.99,308420,Milkstone Studios
17966,Action,Cooking Academy Fire and Knives,2014-10-23,14.99,322040,Fugazo
17967,Action,Snow Light,2014-08-15,9.99,329480,West Dragon Productions DR
17968,Action,Vanguard Princess Lilith,2014-10-19,2.99,329150,Tomoaki Sugeno
17969,Action,Prophour23,2014-10-22,9.99,317610,The Secret Pie
17970,Adventure,Data Hacker: Corruption,2014-01-01,2.99,329000,New Reality Games
